课程ID,编号,任课单位,分组编号,课程,课程性质,教室,上课时间,周次,学分,理论学时,实验学时,实践,总学时,教师,计划人数,已选人数,余容,优选专业,锁定,校区,课程类别,课程体系,排课类别,单列实验
893060369726950981334403819942148864145589963281893728368668779288652855,300314825,马克思主义学院,形势与政策Ⅱ101,形势与政策Ⅱ,必修,逸夫楼小礼堂,"4-3,4-4","11,13,15,17",.5,8,0,0,8,王克冬,468,294,174,"数字媒体202001,数字媒体202002,数字媒体202003,法学202001,法学202002,法学202003,法学202004",否,雅安,-,公共课,混教,否
866825729067365889951801906711988864145589959711899660218602532786022107,300311620,马克思主义学院,形势与政策Ⅳ4152019_1,形势与政策Ⅳ,必修,逸夫楼小礼堂,"2-9,2-10","12,14,16",.5,6,0,0,8,傅新禾,468,296,172,"信科201901,信科201902,信科201903,信科201904,信科201905,应用化学201901,应用化学201902,应用化学201903,应用化学201904,应用化学201905,应用物理201901,应用物理201902",否,雅安,-,公共课,混教,否
819942149726950986022107813383938864145597210899866198129721645989301396,300311154,马克思主义学院,形势与政策Ⅱ4232020_1,形势与政策Ⅱ,必修,逸夫楼小礼堂,"1-9,1-10","11,13,15,17",.5,8,0,0,8,鲁妮,468,303,165,"体育202001,体育202002,体育202003,体育202004,体育教育202001,体育教育202002,体育教育202003,体育教育202004,休闲体育202001,休闲体育202002",否,雅安,-,公共课,混教,否
819942149726950986618552972136198199759481331063899646518668641289303376,300312561,食品学院,食品工厂设计4182018_1,食品工厂设计,推荐选修课,10-A302,"2-3,2-4",1-12,2,24,6,0,32,罗明,180,18,162,食质(职)201801,否,雅安,-,推荐选修课,混教,否
860266379726950988646705886507558661981289308156893079569062601889301396,300315094,马克思主义学院,形势与政策Ⅱ103,形势与政策Ⅱ,必修,逸夫楼小礼堂,"4-5,4-6","11,13,15,17",.5,8,0,0,8,唐城,468,307,161,"化学202004,化学202005,人力202001,人力202002,人力202003,行政管理202001,化学202001,化学202002,化学202003",否,雅安,-,公共课,混教,否
860266378602210781334403819942148864145581331063899632818603056797219239,300312467,人文学院,企业文化概论4292018_1,企业文化概论,推荐选修课,10-B202,"4-3,4-4",1-18,2.5,36,0,0,40,窦存芳,180,21,159,"文化201801,文化201802",否,雅安,-,推荐选修课,混教,否
866825728864670597269509972136198864145589304616906750388199293490679718,300312124,法学院,农业行政法4222018_1,农业行政法,推荐选修课,10-B40210-A202,"2-5,2-63-1,3-2(双)",1-15,3,44,0,0,48,皮俊杰,180,25,155,"法学201801,法学201802,法学201803,法学201804,法学201805,法学201806",否,雅安,-,推荐选修课,混教,否
813383938995180181990254906711988864145589966021906750388995180197211849,300316106,艺术与传媒学院,戏剧鉴赏选103,戏剧鉴赏,公共选修课,10-B208,"3-7,3-8",2-15,2,28,0,0,32,王璐,153,0,153,全校,否,雅安,人文社科类, ,选课,否
819942148133440397269509972136198864145589959711860344978669043297280629,300311998,人文学院,写作Ⅱ4302019_1,写作Ⅱ,推荐选修课,10-A404,"2-9,2-10",1-15,2.5,30,6,0,40,张琼,180,32,148,"广告学201901,广告学201902,广告学201903",否,雅安,-,推荐选修课,混教,否
819942148199025489951801886507558930337681998294906205588199759486021947,300316514,人文学院,学术论文写作103,学术论文写作,必修,10-B202,"3-1,3-2",1-11,2,22,8,0,32,高怀勇,180,36,144,英语201803,否,雅安,-,专业基础课,混教,否
893060368199025481990254906711988602407781347053906736588668575290627938,300315056,人文学院,口语Ⅳ101,口语Ⅳ,必修,10-A103,"2-5,2-6",1-11,2,22,8,0,32,Pierre,180,37,143,英语201901,否,雅安,-,基础课,混教,否
866825729067365886022107866825728602407781331063893707768937741686025327,300312672,信息工程学院,信息安全管理4192018_1,信息安全管理,推荐选修课,10-B402,"4-5,4-6",1-14,3,28,16,0,48,潘绯,180,39,141,"计算机(职)201801,计算机(职)201802,计算机(职)201803",否,雅安,-,推荐选修课,混教,否
906711989726950981990254886507558133513397212289906233789067503890675038,300312711,艺术与传媒学院,网页设计4302018_1,网页设计,推荐选修课,10-B204,"2-9,2-10",1-8,4.5,16,56,0,72,尚婧,180,52,128,"数字媒体201801,数字媒体201802,数字媒体201803",否,雅安,-,推荐选修课,混教,否
906711988995180186618552899679718199759486024077972820798995971186681192,300311917,体育学院,体育产业概论4232019_1,体育产业概论,必修,10-A402,"4-1,4-2",1-18,2.5,36,0,0,40,潘雪婷,180,55,125,"休闲体育201901,休闲体育201902",否,雅安,-,专业基础课,混教,否
886507559067365889307956893060368661981297211849906750388996602186030567,300316166,生命科学学院,经济动物开发与利用选102,经济动物开发与利用,公共选修课,1-106,"2-3,2-4",2-15,2,28,0,0,32,温安祥,120,0,120,全校,否,雅安,自然科学类, ,选课,否
893060369067365889951801813383938930337697211849819902548996328189372836,300316048,人文学院,音乐基础知识与赏析选102,音乐基础知识与赏析,公共选修课,10-A402,"3-7,3-8",2-15,2,28,0,0,32,周昊,120,0,120,全校,否,雅安,人文社科类, ,选课,否
866825728661855281334403860266378930337690627938899597118199567486024077,300316141,学生处,大学生心理健康教育选102,大学生心理健康教育,公共选修课,1-404,"3-5,3-6",2-15,2,28,0,0,32,张玲4,120,0,120,全校,否,雅安,人文社科类, ,选课,否
813383938995180189951801972136198199759486030567893079569067503888648805,300316012,学生处,大学生心理健康教育选101,大学生心理健康教育,公共选修课,10-A604,"3-7,3-8",2-15,2,28,0,0,32,李云峰,120,0,120,全校,否,雅安,人文社科类, ,选课,否
906711988199025486022107819942148864145588654205819982949062469888002374,300316689,人文学院,音乐基础知识与赏析选103,音乐基础知识与赏析,公共选修课,10-A101,"4-7,4-8",2-15,2,28,0,0,32,彭雪3,120,0,120,全校,否,雅安,人文社科类, ,选课,否
860266378864670597269509866825728864145586686412886542058669043281334403,300316690,学生处,大学生心理健康教育选103,大学生心理健康教育,公共选修课,10-B403,"2-9,2-10",2-15,2,28,0,0,32,尹子臣,120,0,120,全校,否,雅安,人文社科类, ,选课,否
886507558602210786618552860266378133513381998294893707768602663786024077,300316631,生命科学学院,生命科学史选102,生命科学史,公共选修课,10-B211,"2-9,2-10",2-9,1,16,0,0,16,解萌,120,0,120,全校,否,雅安,自然科学类, ,选课,否
866825728602210789307956906711989067503889966021906279388930603681992934,300316632,生命科学学院,生命科学史选101,生命科学史,公共选修课,10-B209,"1-9,1-10",2-9,1,16,0,0,16,武佳韵,120,0,120,全校,否,雅安,自然科学类, ,选课,否
813383939726950989307956899679718602407789304616899605419721506986686412,300312246,机电学院,农业机械化管理41720180823020402,农业机械化管理,必修,10-A301,"2-3,2-4",1-15,3,30,14,0,48,雷小龙,180,61,119,"农机(职)201804,农机(职)201805",否,雅安,-,专业课,混教,否
906711988864670589307956860266378930337690676478899605418602194797219239,300312247,机电学院,农业机械化学41720180823020402,农业机械化学,必修,10-A103,"4-1,4-2",1-15,3,30,14,0,48,吴维雄,180,61,119,"农机(职)201804,农机(职)201805",否,雅安,-,专业课,混教,否
866825728133440381334403866825728995971190676478819969549067503897280629,300312518,生命科学学院,生物工程设备41620180830010101,生物工程设备,必修,10-A204,"4-5,4-6",1-16,3,36,8,0,48,孟风艳,180,67,113,"生工201801,生工201802,生工201803",否,雅安,-,专业课,混教,否
886507558602210781334403813383938930337689370776899660218865690586037817,300316687,人文学院,组织理论与设计转专业补,组织理论与设计,必修,10-A208,"4-5,4-6",1-17,3,34,10,0,48,陈娟,146,35,111,人力2019转专业补,否,雅安,-,专业基础课,选课,否
886507558995180186618552866825728995971197216459866897728996816186030567,300315886,体育学院,体育竞赛裁判学102,体育竞赛裁判学,推荐选修课,10-A203,"2-9,2-10",1-4,2.5,8,32,0,40,王建强,180,69,111,"体育教育201801,体育教育201802,体育教育201803,休闲体育201801,休闲体育201802",否,雅安,-,推荐选修课,混教,否
860266378995180197269509860266379721089986686412886575059067971897210899,300316441,生命科学学院,应用微生物学101,应用微生物学,必修,10-B20410-B204,"1-3,1-4(双)5-5,5-6",1-17,3.5,50,0,0,56,卜贵鲜,180,70,110,"生工201901,生工201902,生工201903",否,雅安,-,专业基础课,混教,否
819942148661855290673658899679718995971189966021906797188865750589304616,300316442,生命科学学院,应用微生物学102,应用微生物学,必修,10-A40410-B204,"1-5,1-6(双)3-1,3-2",1-17,3.5,50,0,0,56,卜贵鲜,180,70,110,"生工201904,生工201905,生工201906",否,雅安,-,专业基础课,混教,否
893060368602210789307956813383938661981290675038893728368603781790626018,300311879,水利水电学院,工程热力学42020190805010102,工程热力学,必修,10-A20210-B208,"3-1,3-2(单)4-5,4-6",1-17,4,50,8,0,64,曾赟,168,58,110,"能动201904,能动201905",否,雅安,-,专业课,混教,否
866825728864670586022107819942149721089988654205906205588602663790671198,300316533,法学院,法律逻辑学转专业补,法律逻辑学,必修,10-A203,"2-5,2-6",1-14,2,28,0,0,32,庞椿云,180,71,109,法学2019转专业补,否,雅安,-,专业基础课,选课,否
906711989067365881334403813383938864145597211849893081568661855281998294,300316506,人文学院,进出口业务概要101,进出口业务概要,必修,10-A304,"1-5,1-6",1-14,2,28,0,0,32,戢焕奇,180,73,107,"英语201801,英语201802",否,雅安,-,专业课,混教,否
860266378602210790673658899679719067503881997594972806298930815697219239,300311857,食品学院,食品工程原理41820190827020401,食品工程原理,必修,10-A20110-A304,"1-5,1-6(双)3-1,3-2",1-16,4,48,10,0,64,罗明,180,73,107,"食质201901,食质201902,食质201903",否,雅安,-,专业基础课,混教,否
972136198133440386618552972136198133513381997594860337878603378790679718,300311884,水利水电学院,土木工程材料42020190811010301,土木工程材料,必修,10-A402,"4-5,4-6",1-14,3,28,16,0,48,高路,180,74,106,"水电201901,水电201902,水电201903",否,雅安,-,专业基础课,混教,否
813383938995180186022107893060368995971189960541972122899721645981331063,300312252,机电学院,机械工程三维建模与仿真4172018_1,机械工程三维建模与仿真,推荐选修课,10-B203,"2-3,2-4",1-16,3,32,12,0,48,伍志军,180,74,106,"农机201801,农机201802,农机201803,农机201804",否,雅安,-,推荐选修课,混教,否
906711988661855289307956972136199067503889303376813431738199421481999634,300311737,艺术与传媒学院,广告文案429201905010101,广告文案,推荐选修课,10-A404,"4-5,4-6",1-14,2.5,28,12,0,40,朱举,180,75,105,"汉语201901,汉语201902,汉语201903",否,雅安,-,推荐选修课,混教,否
886507558133440389951801860266379721089989304616813391238134705389910731,300312459,人文学院,职业发展与咨询429201812020606,职业发展与咨询,必修,10-A302,"4-7,4-8",1-14,2,28,0,0,32,李曾珠,180,75,105,"人力(职)201802,人力(职)201801",否,雅安,-,专业课,混教,否
866825728199025486022107860266379067503890676478813423838865555589967971,300312673,马克思主义学院,马克思主义基本原理概论41920180809010101,马克思主义基本原理概论,必修,10-B401,"2-3,2-4",1-18,2.5,36,0,0,40,李西源,174,69,105,"计算机201801,计算机201802,计算机201803,计算机201804",否,雅安,-,公共课,混教,否
972136198133440386618552893060368133513388648805893081568937077690671198,300312563,食品学院,食品理化检验4182018_1,食品理化检验,必修,10-A604,"1-7,1-8",1-14,4,28,32,0,64,何利,135,30,105,食质(职)201801,否,雅安,-,专业课,混教,否
886507559067365886022107906711988864145581996954880023748199695481999634,300315957,水利水电学院,BIM应用技术101,BIM应用技术,推荐选修课,10-A302,"2-5,2-6",1-9,2.5,18,20,0,40,赵江涛,180,75,105,"水电201901,水电201902,水电201903",否,雅安,-,推荐选修课,混教,否
819942148133440389951801813383939067503889304616886507558133839389304616,300312332,生命科学学院,普通生物学4152018_1,普通生物学,必修,1-610,"3-5,3-6",1-14,2,28,0,0,32,周莉君,151,47,104,"应用化学201801,应用化学201802,应用化学201803,应用化学201804",否,雅安,-,基础课,混教,否
819942149067365886022107819942148602407781998294860253278668119289910731,300316279,人文学院,第二外语Ⅱ日语,第二外语Ⅱ,必修,10-A302,"1-7,1-8",1-18,3,36,8,0,48,李娅玲,180,77,103,第二外语Ⅱ日语,否,雅安,-,公共课,选课,否
866825728133440388646705972136199721089986686412813463138661855290624698,300316908,信息工程学院,汇编语言及应用102,汇编语言及应用,必修,10-B201,"2-3,2-4",1-17,3.5,34,18,0,56,雷净兰,180,77,103,"物联网201903,物联网201904",否,雅安,-,专业课,混教,否
893060368995180188646705813383938864145586030567813391238133839389306036,300316433,信息工程学院,C语言程序设计102,C语言程序设计,必修,10-A403,"2-3,2-4",1-18,4,36,24,0,64,林箐,180,79,101,"信息202001,信息202002",否,雅安,-,专业基础课,混教,否
886507558930795697269509886507558930337690676478860292578864880589966021,300312526,生命科学学院,基因工程41620180710020201,基因工程,必修,10-A404,"4-7,4-8",1-16,3,32,12,0,48,李青峰,180,79,101,"生技201801,生技201802,生技201803",否,雅安,-,专业课,混教,否
819942148864670597269509886507558995971189303376972192399062055881338393,300311753,人文学院,文化遗产学429201912021004,文化遗产学,必修,10-A201,"4-5,4-6",1-14,3,28,16,0,48,窦存芳,180,79,101,"文化201901,文化201902,文化201903",否,雅安,-,专业课,混教,否
906711988133440397269509866825728930337688641455860378178668575289960541,300311752,人文学院,统计学4292019_1,统计学,必修,10-B20110-B201,"3-7,3-85-1,5-2(单)",1-15,3.5,44,6,0,56,李崇梅,180,80,100,"文化201901,文化201902,文化201903",否,雅安,-,基础课,混教,否
893060368930795697269509972136198602407790675038819956748937479688646705,300311490,马克思主义学院,马克思主义基本原理概论41720190806010102,马克思主义基本原理概论,必修,10-B402,"5-5,5-6",1-18,2.5,36,0,0,40,周虹,180,81,99,"电气201904,电气201905,电气201906",否,雅安,-,公共课,混教,否
886507558864670586022107813383938864145586030567819956749721361988648805,300316432,信息工程学院,C语言程序设计104,C语言程序设计,必修,10-B401,"5-1,5-2",1-18,4,36,24,0,64,危疆树,174,79,95,"计算机202003,计算机202004",否,雅安,-,专业基础课,混教,否
972136198199025486022107813383938199759481335133886582559062601886682572,300311993,艺术与传媒学院,广告文案430201905030301,广告文案,必修,10-B401,"1-3,1-4",1-14,2.5,28,12,0,40,朱举,174,80,94,"广告学201901,广告学201902,广告学201903",否,雅安,-,专业基础课,混教,否
899679718864670586618552860266378602407786025327866877929067119897280629,300312238,机电学院,农业机械化管理41720180823020401,农业机械化管理,必修,10-A201,"5-1,5-2",1-15,3,30,14,0,48,雷小龙,180,87,93,"农机(职)201801,农机(职)201802,农机(职)201803",否,雅安,-,专业课,混教,否
